42.37648,-71.1217416666667
42.3764833333333,-71.1217433333333
42.3764833333333,-71.1217433333333
42.3764833333333,-71.1217433333333
42.3764833333333,-71.1217433333333
42.3764833333333,-71.1217433333333
42.3764866666667,-71.121745
42.37649,-71.1217416666667
42.3764933333333,-71.1217316666667
42.3764983333333,-71.1217233333333
42.376505,-71.1217183333333
42.3765066666667,-71.121705
42.376505,-71.1216916666667
42.3765083333333,-71.12168
42.3765083333333,-71.1216683333333
42.3765116666667,-71.121655
42.376515,-71.1216416666667
42.3765166666667,-71.1216266666667
42.3765183333333,-71.1216133333333
42.3765183333333,-71.1215983333333
42.3765183333333,-71.121585
42.3765166666667,-71.12157
42.3765166666667,-71.1215566666667
42.3765166666667,-71.1215416666667
42.3765166666667,-71.1215283333333
42.376515,-71.1215116666667
42.3765166666667,-71.1214983333333
42.376515,-71.1214833333333
42.376515,-71.1214716666667
42.376515,-71.1214566666667
42.3765166666667,-71.1214433333333
42.3765166666667,-71.1214266666667
42.3765166666667,-71.1214133333333
42.3765183333333,-71.1214
42.3765183333333,-71.1213866666667
42.37652,-71.121375
42.37652,-71.1213616666667
42.37652,-71.1213483333333
42.37652,-71.1213333333333
42.3765216666667,-71.12132
42.3765216666667,-71.1213066666667
42.3765216666667,-71.1212933333333
42.3765233333333,-71.12128
42.3765233333333,-71.1212633333333
42.3765233333333,-71.1212483333333
42.3765233333333,-71.1212333333333
42.3765216666667,-71.12122
42.37652,-71.121205
42.3765183333333,-71.1211916666667
42.3765183333333,-71.1211766666667
42.3765166666667,-71.1211616666667
42.376515,-71.1211483333333
42.376515,-71.1211316666667
42.3765133333333,-71.1211166666667
42.3765116666667,-71.1211
42.37651,-71.121085
42.3765083333333,-71.1210716666667
42.3765083333333,-71.1210566666667
42.3765083333333,-71.12104
42.3765083333333,-71.121025
42.3765083333333,-71.12101
42.3765066666667,-71.1209933333333
42.3765066666667,-71.1209783333333
42.376505,-71.1209616666667
42.3765016666667,-71.120945
42.3765,-71.1209316666667
42.3765016666667,-71.1209183333333
42.3765033333333,-71.1209066666667
42.376505,-71.120895
42.3765066666667,-71.1208833333333
42.3765066666667,-71.12087
42.3765066666667,-71.1208583333333
42.3765083333333,-71.1208433333333
42.3765083333333,-71.12083
42.37651,-71.120815
42.3765116666667,-71.1208
42.3765116666667,-71.120785
42.3765116666667,-71.1207716666667
42.37651,-71.1207583333333
42.37651,-71.120745
42.3765083333333,-71.1207316666667
42.3765066666667,-71.1207183333333
42.3765016666667,-71.120705
42.3765,-71.1206883333333
42.3764983333333,-71.120675
42.3764983333333,-71.1206616666667
42.3764983333333,-71.1206466666667
42.3764983333333,-71.1206316666667
42.3764983333333,-71.1206183333333
42.3764983333333,-71.1206033333333
42.3764966666667,-71.120585
42.3764966666667,-71.12057
42.3764983333333,-71.120555
42.3764983333333,-71.1205383333333
42.3764966666667,-71.1205233333333
42.3764966666667,-71.120505
42.3764966666667,-71.1204916666667
42.3764983333333,-71.1204783333333
42.3765,-71.1204633333333
42.3765016666667,-71.1204516666667
42.3765,-71.12044
42.3764983333333,-71.12043
42.376495,-71.1204183333333
42.3764933333333,-71.1204083333333
42.3764933333333,-71.120395
42.3764933333333,-71.1203833333333
42.3764916666667,-71.1203683333333
42.3764916666667,-71.1203533333333
42.3764916666667,-71.12034
42.3764933333333,-71.1203283333333
42.37649,-71.120315
42.3764916666667,-71.1203033333333
42.376495,-71.12029
42.376495,-71.1202766666667
42.3764966666667,-71.1202616666667
42.3764966666667,-71.1202466666667
42.3764983333333,-71.1202316666667
42.3764966666667,-71.1202166666667
42.376495,-71.1202033333333
42.3764933333333,-71.12019
42.3764933333333,-71.120175
42.3764883333333,-71.1201583333333
42.376485,-71.1201433333333
42.3764816666667,-71.1201316666667
42.37648,-71.1201166666667
42.376475,-71.1201033333333
42.376475,-71.12009
42.3764733333333,-71.120075
42.3764733333333,-71.12006
42.3764733333333,-71.120045
42.3764716666667,-71.12003
42.3764733333333,-71.1200166666667
42.3764733333333,-71.1200033333333
42.376475,-71.11999
42.3764733333333,-71.1199766666667
42.376475,-71.119965
42.376475,-71.1199516666667
42.376475,-71.1199366666667
42.376475,-71.1199216666667
42.376475,-71.1199083333333
42.376475,-71.119895
42.376475,-71.1198816666667
42.3764716666667,-71.1198683333333
42.3764716666667,-71.1198566666667
42.37647,-71.119845
42.37647,-71.1198333333333
42.3764683333333,-71.11982
42.3764666666667,-71.11981
42.3764633333333,-71.1198033333333
42.376465,-71.1198066666667
42.376465,-71.1198066666667
42.376465,-71.1198066666667
42.376465,-71.1198066666667
42.376465,-71.1198066666667
42.376465,-71.1198066666667
